,dataset_name,input_size,output_size
0,22_B.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,9,9
1,22_B.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,9,9
2,22_B.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,9,9
3,22_B.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,9,9
4,22_B.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,9,9
5,22_B.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,9,9
6,22_B.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,9,9
7,22_B.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,9,9
8,22_B.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,9,9
9,22_B.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,9,9
10,22_B.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,9,9
11,22_B.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,9,9
12,22_B.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,9,9
13,22_B.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,9,9
14,22_B.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,9,9
15,22_B.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,9,9
16,22_B.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,9,9
17,22_B.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,9,9
18,22_B.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,9,9
19,22_B.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,9,9
20,22_B.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,9,9
21,22_B.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,9,9
22,22_B.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,9,9
23,22_B.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,9,9
24,22_B.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,1,1
25,22_B.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,1,1
26,22_B.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,1,1
27,22_B.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,1,1
28,22_B.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,9,9
29,22_B.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,9,9
30,22_B.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,9,9
31,22_B.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,9,9
32,22_B.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,9,9
33,22_B.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,9,9
34,22_B.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,9,9
35,22_B.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,9,9
36,22_B.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,5,5
37,22_B.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,5,5
38,22_B.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,5,5
39,22_B.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,5,5
40,22_B.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,5,5
41,22_B.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,5,5
42,22_B.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,5,5
43,22_B.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,5,5
44,22_B.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,9,9
45,22_B.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,9,9
46,22_B.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,9,9
47,22_B.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,9,9
48,22_B.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,9,9
49,22_B.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,9,9
50,22_B.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,9,9
51,22_B.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,9,9
52,22_B.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,9,9
53,22_B.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,9,9
54,22_B.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,9,9
55,22_B.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,9,9
56,22_B.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,9,9
57,22_B.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,9,9
58,22_B.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,9,9
59,22_B.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,9,9
