,dataset_name,input_size,output_size
0,17_C.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays1,90,15
1,17_C.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays7,90,15
2,17_C.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays1,90,15
3,17_C.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays7,90,15
4,17_C.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,15,15
5,17_C.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays7,15,15
6,17_C.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays1,15,15
7,17_C.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays7,15,15
8,17_C.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays1,76,15
9,17_C.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays7,76,15
10,17_C.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays1,76,15
11,17_C.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays7,76,15
12,17_C.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays1,28,15
13,17_C.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays7,28,15
14,17_C.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,28,15
15,17_C.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays7,28,15
